season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,fours,sixes,strikeRate,isNotOut,runningScore,runningOver,captain or not
2021,1254099,MI v PBKS,MI,PBKS,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,2,Q de Kock,Quinton de Kock,27,29,2,0,93.1,out, 3/ 61,9.5,Player
2021,1254099,MI v PBKS,MI,PBKS,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,2,SA Yadav,Suryakumar Yadav,0,1,0,0,0,out, 2/ 16,3.4,Player
2021,1254099,MI v PBKS,MI,PBKS,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,2,SS Tiwary,Saurabh Tiwary,45,37,3,2,121.62,out, 4/ 92,15.1,Player
2021,1254099,MI v PBKS,MI,PBKS,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,2,HH Pandya,Hardik Pandya,40,30,4,2,133.33,notout,,,Player
2021,1254099,MI v PBKS,MI,PBKS,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,2,KA Pollard,Kieron Pollard,15,7,1,1,214.28,notout,,,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,SPD Smith,Steven Smith,39,34,4,0,114.7,out, 3/ 77,12.2,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,S Dhawan,Shikhar Dhawan,24,20,5,0,120,out, 1/ 35,4.6,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,SS Iyer,Shreyas Iyer,1,5,0,0,20,out, 2/ 40,6.2,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,RR Pant,Rishabh Pant,39,36,3,0,108.33,out, 8/ 122,19.2,Captain
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,SO Hetmyer,Shimron Hetmyer,4,5,0,0,80,out, 4/ 88,13.5,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,Lalit Yadav,Lalit Yadav,0,3,0,0,0,out, 5/ 89,14.3,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,AR Patel,Axar Patel,0,5,0,0,0,out, 6/ 92,15.3,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,R Ashwin,Ravichandran Ashwin,9,8,1,0,112.5,out, 7/ 120,19.1,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,K Rabada,Kagiso Rabada,0,1,0,0,0,notout,,,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,Avesh Khan,Avesh Khan,5,3,1,0,166.66,out, 9/ 127,19.6,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,KKR,2,Shubman Gill,Shubman Gill,30,33,1,2,90.9,out, 3/ 67,10.6,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,KKR,2,VR Iyer,Venkatesh Iyer,14,15,2,0,93.33,out, 1/ 28,4.3,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,KKR,2,RA Tripathi,Rahul Tripathi,9,5,0,1,180,out, 2/ 43,5.5,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,KKR,2,N Rana,Nitish Rana,36,27,2,2,133.33,notout,,,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,KKR,2,EJG Morgan,Eoin Morgan,0,2,0,0,0,out, 4/ 67,11.2,Captain
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,KKR,2,KD Karthik,Dinesh Karthik,12,14,2,0,85.71,out, 5/ 96,14.4,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,KKR,2,SP Narine,Sunil Narine,21,10,1,2,210,out, 6/ 122,16.5,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,KKR,2,TG Southee,Tim Southee,3,5,0,0,60,out, 7/ 126,17.6,Player
2021,1254092,KKR v DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,KKR,2,LH Ferguson,Lockie Ferguson,0,0,0,0,-,notout,,,Player
2021,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,E Lewis,Evin Lewis,6,4,1,0,150,out, 1/ 11,1.1,Player
2021,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,YBK Jaiswal,Yashasvi Jaiswal,36,23,5,1,156.52,out, 2/ 67,8.4,Player
2021,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,SV Samson,Sanju Samson,82,57,7,3,143.85,out, 4/ 161,19.2,Captain
2021,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,LS Livingstone,Liam Livingstone,4,6,0,0,66.66,out, 3/ 77,10.1,Player
2021,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,MK Lomror,Mahipal Lomror,29,28,1,1,103.57,notout,,,Player
2021,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,R Parag,Riyan Parag,0,1,0,0,0,out, 5/ 162,19.4,Player
2021,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,R Tewatia,Rahul Tewatia,0,1,0,0,0,notout,,,Player
2021,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,2,JJ Roy,Jason Roy,60,42,8,1,142.85,out, 2/ 114,11.6,Player
2021,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,2,WP Saha,Wriddhiman Saha,18,11,2,1,163.63,out, 1/ 57,5.1,Player
2021,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,2,KS Williamson,Kane Williamson,51,41,5,1,124.39,notout,,,Captain
2021,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,2,PK Garg,Priyam Garg,0,1,0,0,0,out, 3/ 119,12.6,Player
2021,1254100,SRH v RR,SRH,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,2,Abhishek Sharma,Abhishek Sharma,21,16,1,1,131.25,notout,,,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,V Kohli,Virat Kohli,51,42,3,3,121.42,out, 3/ 126,15.5,Captain
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,D Padikkal,Devdutt Padikkal,0,4,0,0,0,out, 1/ 7,1.4,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,KS Bharat,Srikar Bharat,32,24,2,2,133.33,out, 2/ 75,8.5,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,GJ Maxwell,Glenn Maxwell,56,37,6,3,151.35,out, 4/ 161,18.3,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,AB de Villiers,AB de Villiers,11,6,1,1,183.33,out, 5/ 161,18.4,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,DT Christian,Dan Christian,1,3,0,0,33.33,notout,,,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,Shahbaz Ahmed,Shahbaz Ahmed,1,3,0,0,33.33,out, 6/ 162,19.2,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,1,KA Jamieson,Kyle Jamieson,2,2,0,0,100,notout,,,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,RG Sharma,Rohit Sharma,43,28,5,1,153.57,out, 2/ 79,9.6,Captain
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,Q de Kock,Quinton de Kock,24,23,4,0,104.34,out, 1/ 57,6.4,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,Ishan Kishan,Ishan Kishan,9,12,1,0,75,out, 3/ 81,10.3,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,SA Yadav,Suryakumar Yadav,8,9,0,0,88.88,out, 5/ 97,14.1,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,KH Pandya,Krunal Pandya,5,11,0,0,45.45,out, 4/ 93,13.1,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,KA Pollard,Kieron Pollard,7,10,0,0,70,out, 7/ 106,16.2,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,HH Pandya,Hardik Pandya,3,6,0,0,50,out, 6/ 106,16.1,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,AF Milne,Adam Milne,0,1,0,0,0,out, 10/ 111,18.1,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,RD Chahar,Rahul Chahar,0,1,0,0,0,out, 8/ 106,16.3,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,JJ Bumrah,Jasprit Bumrah,5,6,1,0,83.33,out, 9/ 111,17.3,Player
2021,1254108,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,TA Boult,Trent Boult,0,3,0,0,0,notout,,,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,Shubman Gill,Shubman Gill,9,5,2,0,180,out, 1/ 10,0.6,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,VR Iyer,Venkatesh Iyer,18,15,3,0,120,out, 2/ 50,5.1,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,RA Tripathi,Rahul Tripathi,45,33,4,1,136.36,out, 4/ 89,12.2,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,EJG Morgan,Eoin Morgan,8,14,0,0,57.14,out, 3/ 70,9.1,Captain
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,N Rana,Nitish Rana,37,27,3,1,137.03,notout,,,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,AD Russell,Andre Russell,20,15,2,1,133.33,out, 5/ 125,16.4,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,KD Karthik,Dinesh Karthik,26,11,3,1,236.36,out, 6/ 166,19.4,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,SP Narine,Sunil Narine,0,1,0,0,0,notout,,,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,RD Gaikwad,Ruturaj Gaikwad,40,28,2,3,142.85,out, 1/ 74,8.2,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,F du Plessis,Faf du Plessis,43,30,7,0,143.33,out, 2/ 102,11.3,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,MM Ali,Moeen Ali,32,28,2,1,114.28,out, 4/ 138,16.4,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,AT Rayudu,Ambati Rayudu,10,9,1,0,111.11,out, 3/ 119,14.2,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,SK Raina,Suresh Raina,11,7,1,0,157.14,out, 5/ 142,17.1,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,MS Dhoni,MS Dhoni,1,4,0,0,25,out, 6/ 142,17.3,Captain
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,RA Jadeja,Ravindra Jadeja,22,8,2,2,275,out, 8/ 171,19.5,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,SM Curran,Sam Curran,4,4,0,0,100,out, 7/ 168,19.1,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,SN Thakur,Shardul Thakur,3,2,0,0,150,notout,,,Player
2021,1254098,CSK v KKR,CSK,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,DL Chahar,Deepak Chahar,1,1,0,0,100,notout,,,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,PBKS,1,KL Rahul,KL Rahul,21,21,3,0,100,out, 1/ 26,4.1,Captain
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,PBKS,1,MA Agarwal,Mayank Agarwal,5,6,0,0,83.33,out, 2/ 27,4.5,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,PBKS,1,CH Gayle,Chris Gayle,14,17,1,0,82.35,out, 3/ 57,10.4,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,PBKS,1,AK Markram,Aiden Markram,27,32,2,0,84.37,out, 5/ 88,14.4,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,PBKS,1,N Pooran,Nicholas Pooran,8,4,0,1,200,out, 4/ 66,11.4,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,PBKS,1,DJ Hooda,Deepak Hooda,13,10,1,0,130,out, 6/ 96,15.4,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,PBKS,1,Harpreet Brar,Harpreet Brar,18,18,1,0,100,notout,,,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,PBKS,1,NT Ellis,Nathan Ellis,12,12,0,1,100,out, 7/ 118,19.3,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,PBKS,1,Mohammed Shami,Mohammed Shami,0,0,0,0,-,notout,,,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,SRH,2,DA Warner,David Warner,2,3,0,0,66.66,out, 1/ 2,0.3,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,SRH,2,WP Saha,Wriddhiman Saha,31,37,1,0,83.78,out, 6/ 92,16.1,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,SRH,2,KS Williamson,Kane Williamson,1,6,0,0,16.66,out, 2/ 10,2.2,Captain
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,SRH,2,MK Pandey,Manish Pandey,13,23,1,0,56.52,out, 3/ 32,7.6,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,SRH,2,KM Jadhav,Kedar Jadhav,12,12,0,0,100,out, 4/ 56,12.2,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,SRH,2,Abdul Samad,Abdul Samad,1,2,0,0,50,out, 5/ 60,12.6,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,SRH,2,JO Holder,Jason Holder,47,29,0,5,162.06,notout,,,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,SRH,2,Rashid Khan,Rashid Khan,3,4,0,0,75,out, 7/ 105,18.1,Player
2021,1254107,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,SRH,2,B Kumar,Bhuvneshwar Kumar,3,4,0,0,75,notout,,,Player
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,DC,1,PP Shaw,Prithvi Shaw,10,12,0,0,83.33,out, 2/ 21,4.1,Player
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,DC,1,S Dhawan,Shikhar Dhawan,8,8,1,0,100,out, 1/ 18,3.1,Player
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,DC,1,SS Iyer,Shreyas Iyer,43,32,1,2,134.37,out, 4/ 90,13.2,Player
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,DC,1,RR Pant,Rishabh Pant,24,24,2,0,100,out, 3/ 83,11.4,Captain
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,DC,1,SO Hetmyer,Shimron Hetmyer,28,16,5,0,175,out, 5/ 121,16.3,Player
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,DC,1,Lalit Yadav,Lalit Yadav,14,15,1,0,93.33,notout,,,Player
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,DC,1,AR Patel,Axar Patel,12,7,0,1,171.42,out, 6/ 142,18.2,Player
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,DC,1,R Ashwin,Ravichandran Ashwin,6,6,0,0,100,notout,,,Player
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,LS Livingstone,Liam Livingstone,1,3,0,0,33.33,out, 1/ 6,0.6,Player
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,YBK Jaiswal,Yashasvi Jaiswal,5,4,0,0,125,out, 2/ 6,1.1,Player
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,SV Samson,Sanju Samson,70,53,8,1,132.07,notout,,,Captain
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,DA Miller,David Miller,7,10,0,0,70,out, 3/ 17,4.2,Player
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,MK Lomror,Mahipal Lomror,19,24,0,1,79.16,out, 4/ 48,10.2,Player
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,R Parag,Riyan Parag,2,7,0,0,28.57,out, 5/ 55,11.5,Player
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,R Tewatia,Rahul Tewatia,9,15,0,0,60,out, 6/ 99,17.2,Player
2021,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,T Shamsi,Tabraiz Shamsi,2,4,0,0,50,notout,,,Player
2021,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,1,V Kohli,Virat Kohli,53,41,6,1,129.26,out, 1/ 111,13.2,Captain
2021,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,1,D Padikkal,Devdutt Padikkal,70,50,5,3,140,out, 3/ 140,16.6,Player
2021,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,1,AB de Villiers,AB de Villiers,12,11,0,1,109.09,out, 2/ 140,16.5,Player
2021,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,1,GJ Maxwell,Glenn Maxwell,11,9,0,1,122.22,out, 5/ 154,19.2,Player
2021,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,1,TH David,Tim David,1,3,0,0,33.33,out, 4/ 150,18.2,Player
2021,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,1,HV Patel,Harshal Patel,3,5,0,0,60,out, 6/ 156,19.6,Player
2021,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,1,PWH de Silva,Wanindu Hasaranga de Silva,1,1,0,0,100,notout,,,Player
2021,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,CSK,2,RD Gaikwad,Ruturaj Gaikwad,38,26,4,1,146.15,out, 1/ 71,8.2,Player
2021,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,CSK,2,F du Plessis,Faf du Plessis,31,26,2,2,119.23,out, 2/ 71,9.1,Player
2021,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,CSK,2,MM Ali,Moeen Ali,23,18,0,2,127.77,out, 3/ 118,13.6,Player
2021,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,CSK,2,AT Rayudu,Ambati Rayudu,32,22,3,1,145.45,out, 4/ 133,15.4,Player
2021,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,CSK,2,SK Raina,Suresh Raina,17,10,2,1,170,notout,,,Player
2021,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,CSK,2,MS Dhoni,MS Dhoni,11,9,2,0,122.22,notout,,,Captain
2021,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,RG Sharma,Rohit Sharma,33,30,4,0,110,out, 1/ 78,9.2,Captain
2021,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,Q de Kock,Quinton de Kock,55,42,4,3,130.95,out, 3/ 106,14.5,Player
2021,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,SA Yadav,Suryakumar Yadav,5,10,0,0,50,out, 2/ 89,12.1,Player
2021,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,Ishan Kishan,Ishan Kishan,14,13,0,1,107.69,out, 4/ 119,16.2,Player
2021,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,KA Pollard,Kieron Pollard,21,15,2,1,140,out, 5/ 149,19.2,Player
2021,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,KH Pandya,Krunal Pandya,12,9,0,1,133.33,out, 6/ 149,19.3,Player
2021,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,SS Tiwary,Saurabh Tiwary,5,2,1,0,250,notout,,,Player
2021,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,AF Milne,Adam Milne,1,1,0,0,100,notout,,,Player
2021,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,2,Shubman Gill,Shubman Gill,13,9,1,1,144.44,out, 1/ 40,2.6,Player
2021,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,2,VR Iyer,Venkatesh Iyer,53,30,4,3,176.66,out, 2/ 128,11.4,Player
2021,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,2,RA Tripathi,Rahul Tripathi,74,42,8,3,176.19,notout,,,Player
2021,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,2,EJG Morgan,Eoin Morgan,7,8,0,1,87.5,out, 3/ 147,14.1,Captain
2021,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,2,N Rana,Nitish Rana,5,2,1,0,250,notout,,,Player
2021,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,DA Warner,David Warner,0,3,0,0,0,out, 1/ 0,0.3,Player
2021,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,WP Saha,Wriddhiman Saha,18,17,2,1,105.88,out, 2/ 29,4.6,Player
